uid,appid,title,created_time,published_time,updated_time,type,license_name,access,appinspect_passed,path,install_method_distributed,install_method_single,download_count,install_count,archive_status,is_archived,fedramp_validation,app_version,app_filename,app_splunk_versions,app_cim_versions
3295,config_analytics,Configurations Analytics App for Splunk,2018-10-15T00:59:51+00:00,2018-10-15T00:59:51+00:00,2021-10-02T20:42:31+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3295/,rejected,rejected,1904.0,0.0,live,False,no,4.0,configurations-analytics-app-for-splunk_40.tgz,7.2|7.1|7.0,unknown
3298,alexa,Talk to Splunk with Amazon Alexa,2020-10-06T21:04:33+00:00,2020-10-06T21:04:33+00:00,2021-10-02T20:42:29+00:00,addon,Apache 2.0,unrestricted,True,https://splunkbase.splunk.com/app/3298/,rejected,rejected,1535.0,0.0,archived_manually,True,no,1.4.2,talk-to-splunk-with-amazon-alexa_142.tgz,8.2|8.1|8.0|7.3|7.2|7.1|7.0,unknown
3305,D3DonutsCalendar,D3DonutsCalendar,2016-09-27T09:30:05+00:00,2016-09-27T09:30:05+00:00,2021-10-02T20:42:27+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3305/,rejected,rejected,505.0,0.0,archived,True,no,1.0.6,d3donutscalendar_106.tgz,unknown,unknown
3316,PeerReview,Peer Review,2016-09-19T13:29:37+00:00,2016-09-19T13:29:37+00:00,2021-10-02T20:42:26+00:00,app,Attribution-NonCommercial-ShareAlike 4.0 International,unrestricted,False,https://splunkbase.splunk.com/app/3316/,rejected,rejected,152.0,0.0,archived,True,no,1.0.0,peer-review_100.tgz,unknown,unknown
3320,corvil_voip,Corvil VoIP Performance App,2018-03-23T23:57:39+00:00,2018-03-23T23:57:39+00:00,2021-10-02T20:42:25+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3320/,rejected,rejected,379.0,0.0,archived_manually,True,no,1.1.2,corvil-voip-performance-app_112.tgz,7.0,unknown
3324,opendns_investigate,Cisco Umbrella Investigate Add-on,2021-07-19T22:07:53+00:00,2021-07-19T22:07:53+00:00,2021-10-02T20:42:23+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3324/,rejected,rejected,2454.0,0.0,live,False,no,0.10.0,cisco-umbrella-investigate-add-on_0100.tgz,8.2|8.1|8.0,unknown
3325,DA-ITSI-CD-HSI-PATIENTFLOW,Converging Data Patient Flow Module for Splunk IT Service Intelligence,2016-09-21T23:41:52+00:00,2016-09-21T23:41:52+00:00,2021-10-02T20:42:22+00:00,addon,Please contact Converging Data for further information,unrestricted,False,https://splunkbase.splunk.com/app/3325/,rejected,rejected,262.0,0.0,archived,True,no,1.0.0,converging-data-patient-flow-module-for-splunk-it-service-intelligence_100.tgz,unknown,unknown
3326,LIFXAddonforSplunk,LIFX Add-on for Splunk,2017-08-31T01:58:08+00:00,2017-08-31T01:58:08+00:00,2021-10-02T20:42:21+00:00,addon,Attribution-NonCommercial-ShareAlike 4.0 International,unrestricted,False,https://splunkbase.splunk.com/app/3326/,rejected,rejected,203.0,0.0,archived,True,no,1.1.0,lifx-add-on-for-splunk_110.tgz,unknown,unknown
3328,veeam_backup_monitor,Veeam Backup Monitor for Splunk,2016-09-23T01:49:57+00:00,2016-09-23T01:49:57+00:00,2021-10-02T20:12:31+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3328/,rejected,rejected,1198.0,0.0,archived,True,no,1.0,veeam-backup-monitor-for-splunk_10.tgz,unknown,unknown
3329,DA-ITSI-MAINFRAME_ZOS,Syncsort Ironstream Module for Splunk IT Service Intelligence,2016-09-23T09:28:39+00:00,2016-09-23T09:28:39+00:00,2021-10-02T20:12:30+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3329/,rejected,rejected,358.0,0.0,archived,True,no,1.0.0,syncsort-ironstream-module-for-splunk-it-service-intelligence_100.tgz,unknown,unknown
3331,TA-resolve-itsi,Resolve Add-on for Splunk IT Service Intelligence,2016-09-24T21:20:29+00:00,2016-09-24T21:20:29+00:00,2021-10-02T20:12:29+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3331/,rejected,rejected,218.0,0.0,archived,True,no,1.0.0,resolve-add-on-for-splunk-it-service-intelligence_100.tgz,unknown,unknown
3335,physical_address_to_geolocation,Physical Address To Geolocation App for Splunk,2016-09-26T13:55:56+00:00,2016-09-26T13:55:56+00:00,2021-10-02T20:12:27+00:00,app,Splunk Software License Agreement,unrestricted,False,https://splunkbase.splunk.com/app/3335/,rejected,rejected,284.0,0.0,archived,True,no,1.0,physical-address-to-geolocation-app-for-splunk_10.tgz,unknown,unknown
3339,ita_r,R Analytics,2016-09-29T14:21:58+00:00,2016-09-29T14:21:58+00:00,2021-10-02T20:12:26+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3339/,rejected,rejected,822.0,0.0,archived,True,no,1.0.1,r-analytics_101.tgz,unknown,unknown
3343,4sqdata,Foursquare / Swarm for Splunk,2016-10-03T18:29:10+00:00,2016-10-03T18:29:10+00:00,2021-10-02T20:12:24+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3343/,rejected,rejected,168.0,0.0,archived,True,no,1.0beta,foursquare-swarm-for-splunk_10beta.tgz,unknown,unknown
3344,Roxanne,Roxanne,2016-12-13T15:34:59+00:00,2016-12-13T15:34:59+00:00,2021-10-02T20:12:23+00:00,app,Attribution-NonCommercial-ShareAlike 4.0 International,unrestricted,False,https://splunkbase.splunk.com/app/3344/,rejected,rejected,159.0,0.0,archived,True,no,1.1.0,roxanne_110.tgz,unknown,unknown
3345,splunk_app_locate_data,Locate Data for Splunk,2017-04-10T22:02:35+00:00,2017-04-10T22:02:35+00:00,2021-10-02T20:12:22+00:00,app,Splunk Software License Agreement,unrestricted,True,https://splunkbase.splunk.com/app/3345/,unknown,unknown,361.0,0.0,archived,True,no,1.2,locate-data-for-splunk_12.tgz,unknown,unknown
3346,airlock_digital,Airlock Digital App for Splunk,2021-07-21T07:12:27+00:00,2021-07-21T07:12:27+00:00,2021-10-02T19:42:33+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3346/,rejected,rejected,1357.0,0.0,live,False,no,2.4.0,airlock-digital-app-for-splunk_240.tgz,8.2|8.1|8.0|7.3|7.2,unknown
3349,weather_observations,Weather Observations using Met Office Data,2016-10-14T13:52:51+00:00,2016-10-14T13:52:51+00:00,2021-10-02T19:42:32+00:00,app,The MIT License (MIT),unrestricted,False,https://splunkbase.splunk.com/app/3349/,rejected,rejected,367.0,0.0,archived,True,no,1.0.1,weather-observations-using-met-office-data_101.tgz,unknown,unknown
3350,splunk_dashboard_monitoring,Dashboard Monitoring,2016-10-14T14:56:27+00:00,2016-10-14T14:56:27+00:00,2021-10-02T19:42:31+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3350/,rejected,rejected,1219.0,0.0,live,False,no,1.0,dashboard-monitoring_10.tgz,8.2|8.1|8.0|7.3|7.2|7.1|7.0,4.x
3354,spling_bee,SPLing Bee,2016-10-17T19:03:57+00:00,2016-10-17T19:03:57+00:00,2021-10-02T19:42:30+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3354/,rejected,rejected,297.0,0.0,archived,True,no,1.0,spling-bee_10.tgz,unknown,unknown
3358,security_getting_started,Getting Started with Splunk Security,2020-02-13T04:26:34+00:00,2020-02-13T04:26:34+00:00,2021-10-02T19:42:28+00:00,app,Apache License 2.0,unrestricted,False,https://splunkbase.splunk.com/app/3358/,rejected,rejected,2930.0,0.0,live,False,no,1.0.38,getting-started-with-splunk-security_1038.tgz,8.2|8.1|8.0|7.3|7.2|7.1|7.0,unknown
3359,quick_state_app,Quick State,2016-10-20T07:20:48+00:00,2016-10-20T07:20:48+00:00,2021-10-02T19:42:27+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3359/,rejected,rejected,900.0,0.0,archived,True,no,1.0.3,quick-state_103.tgz,unknown,unknown
3360,darksky_ta,Darksky API Modular Input,2016-10-19T13:47:10+00:00,2016-10-19T13:47:10+00:00,2021-10-02T19:42:26+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3360/,rejected,rejected,299.0,0.0,archived,True,no,0.5,darksky-api-modular-input_05.tgz,unknown,unknown
3362,TA-System_Tagger_for_McAfee_ePO,System Tagger for McAfee ePO,2017-04-03T19:18:31+00:00,2017-04-03T19:18:31+00:00,2021-10-02T19:42:25+00:00,addon,Splunk Software License Agreement,unrestricted,False,https://splunkbase.splunk.com/app/3362/,rejected,rejected,687.0,0.0,archived,True,no,1.2,system-tagger-for-mcafee-epo_12.tgz,unknown,4.x
3385,splunk_spark_app,Cisco Spark App for Splunk,2016-11-23T15:26:23+00:00,2016-11-23T15:26:23+00:00,2021-10-02T19:12:21+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3385/,rejected,rejected,360.0,0.0,archived,True,no,1.30,cisco-spark-app-for-splunk_130.tgz,unknown,unknown
3409,sa-rs-charts,RS Charts JS Views Extensions (lite),2017-02-14T16:45:04+00:00,2017-02-14T16:45:04+00:00,2021-10-02T18:42:25+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3409/,rejected,rejected,286.0,0.0,archived,True,no,1.1.2,rs-charts-js-views-extensions-lite_112.tgz,unknown,unknown
3413,funnel_app,Funnel Visualization,2016-12-13T21:35:20+00:00,2016-12-13T21:35:20+00:00,2021-10-02T18:42:24+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3413/,rejected,rejected,783.0,0.0,archived,True,no,1.0,funnel-visualization_10.tgz,unknown,unknown
3422,sa-rs-developtools,SA RS Development Bar/Console,2017-01-20T14:44:23+00:00,2017-01-20T14:44:23+00:00,2021-10-02T18:42:23+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3422/,rejected,rejected,223.0,0.0,archived,True,no,1.1.1,sa-rs-development-barconsole_111.tgz,unknown,unknown
3429,Splunk_App_for_HPOO,HP Operations Orchestrator App,2017-02-16T23:35:34+00:00,2017-02-16T23:35:34+00:00,2021-10-02T18:42:19+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3429/,rejected,rejected,217.0,0.0,archived,True,no,1.0,hp-operations-orchestrator-app_10.tgz,unknown,unknown
3436,simpletimeseries_app,Simple Timeseries Custom Visualization,2017-01-09T21:33:32+00:00,2017-01-09T21:33:32+00:00,2021-10-02T18:42:18+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3436/,rejected,rejected,2135.0,0.0,archived,True,no,1.0,simple-timeseries-custom-visualization_10.tgz,unknown,unknown
3439,DA-ITSI-CONTINUOUSDELIVERY,Splunk ITSI Module for Continuous Delivery,2017-01-11T00:14:32+00:00,2017-01-11T00:14:32+00:00,2021-10-02T18:12:29+00:00,app,Splunk Software License Agreement,unrestricted,False,https://splunkbase.splunk.com/app/3439/,rejected,rejected,577.0,0.0,archived,True,no,1.0.0,splunk-itsi-module-for-continuous-delivery_100.tgz,unknown,unknown
3441,SA-TI_showcase,Threat Intel Victory Garden,2017-02-01T14:11:12+00:00,2017-02-01T14:11:12+00:00,2021-10-02T18:12:28+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3441/,rejected,rejected,222.0,0.0,archived,True,no,0.2,threat-intel-victory-garden_02.tgz,unknown,unknown
3442,SA-xslt,XSLT Transforms - SA xslt,2017-01-13T20:38:06+00:00,2017-01-13T20:38:06+00:00,2021-10-02T18:12:27+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3442/,rejected,rejected,154.0,0.0,archived,True,no,0.1,xslt-transforms-sa-xslt_01.tgz,unknown,unknown
3444,TA-FortinetAR,FortiGate Active Response Add-on For Splunk Enterprise,2021-08-26T19:26:07+00:00,2021-08-26T19:26:07+00:00,2021-10-02T18:12:26+00:00,addon,Fortinet Product License Agreement / EULA and Warranty Terms,unrestricted,False,https://splunkbase.splunk.com/app/3444/,rejected,rejected,2079.0,0.0,live,False,no,1.0.4,fortigate-active-response-add-on-for-splunk-enterprise_104.tgz,8.2|8.1|8.0,4.x
3452,datiphy,Datiphy - Database Threat Intelligence,2017-12-31T07:25:04+00:00,2017-12-31T07:25:04+00:00,2021-10-02T18:12:23+00:00,app,Datiphy Distribution License,unrestricted,False,https://splunkbase.splunk.com/app/3452/,rejected,rejected,402.0,0.0,live,False,no,3.1.0,datiphy-database-threat-intelligence_310.tgz,7.0,4.x
3455,splunk_app_saviynt_aws_premium,AWS Compliance and Security Premium Analyzer,2017-01-24T07:28:54+00:00,2017-01-24T07:28:54+00:00,2021-10-02T18:12:22+00:00,app,End User License Agreement for Third-Party Content,restricted,False,https://splunkbase.splunk.com/app/3455/,rejected,rejected,112.0,0.0,archived,True,no,1.00,aws-compliance-and-security-premium-analyzer_100.tgz,unknown,unknown
3456,spl_examples,Splunk SPL Examples,2017-01-24T13:30:50+00:00,2017-01-24T13:30:50+00:00,2021-10-02T18:12:21+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3456/,rejected,rejected,2553.0,0.0,archived,True,no,1.0.0,splunk-spl-examples_100.tgz,unknown,unknown
3460,urlexpander,URL Expander for Splunk,2017-02-09T14:30:45+00:00,2017-02-09T14:30:45+00:00,2021-10-02T18:12:20+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3460/,rejected,rejected,353.0,0.0,archived,True,no,1.1,url-expander-for-splunk_11.tgz,unknown,unknown
3468,viz_flamegraph_app,Flamegraph Modular Visualization,2017-02-07T10:38:43+00:00,2017-02-07T10:38:43+00:00,2021-10-02T17:42:27+00:00,app,Apache 2.0,unrestricted,False,https://splunkbase.splunk.com/app/3468/,rejected,rejected,484.0,0.0,archived,True,no,1.02,flamegraph-modular-visualization_102.tgz,unknown,unknown
3469,markov,Markov Chain Text Generator,2017-02-03T21:42:00+00:00,2017-02-03T21:42:00+00:00,2021-10-02T17:42:26+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3469/,rejected,rejected,155.0,0.0,archived,True,no,1.0,markov-chain-text-generator_10.tgz,unknown,unknown
3470,SnortforSplunk,Snort for Splunk,2017-02-12T04:31:28+00:00,2017-02-12T04:31:28+00:00,2021-10-02T17:42:25+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3470/,rejected,rejected,1923.0,0.0,archived,True,no,1.0.4,snort-for-splunk_104.tgz,unknown,unknown
3474,TA-world_maps,World Maps Add-on for Splunk Enterprise,2017-02-08T07:45:06+00:00,2017-02-08T07:45:06+00:00,2021-10-02T17:42:24+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3474/,rejected,rejected,834.0,0.0,live,False,no,1.0,world-maps-add-on-for-splunk-enterprise_10.tgz,8.2|8.1|8.0|7.3|7.2|7.1|7.0,unknown
3475,huaweilte,Huawei 4G LTE router,2017-02-09T15:09:54+00:00,2017-02-09T15:09:54+00:00,2021-10-02T17:42:23+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3475/,rejected,rejected,160.0,0.0,archived,True,no,1.0,huawei-4g-lte-router_10.tgz,unknown,unknown
3477,TA-Fidelis-Analytics,Fidelis Cybersecurity Add-on for Splunk,2017-08-10T12:14:35+00:00,2017-08-10T12:14:35+00:00,2021-10-02T17:42:22+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3477/,rejected,rejected,566.0,0.0,live,False,no,1.2.5,fidelis-cybersecurity-add-on-for-splunk_125.tgz,7.1|7.0,4.x
3479,tado,tado Heating App for Splunk,2017-06-17T20:31:54+00:00,2017-06-17T20:31:54+00:00,2021-10-02T17:42:21+00:00,app,MIT,unrestricted,True,https://splunkbase.splunk.com/app/3479/,rejected,rejected,431.0,0.0,archived,True,no,1.4,tado-heating-app-for-splunk_14.tgz,unknown,unknown
3482,scalr_app_for_splunk,Scalr App for Splunk,2017-02-27T13:57:02+00:00,2017-02-27T13:57:02+00:00,2021-10-02T17:42:20+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3482/,rejected,rejected,180.0,0.0,archived,True,no,1.0.4,scalr-app-for-splunk_104.tgz,unknown,unknown
3483,TA-EdgeRouter_X,TA EdgeRouter X,2017-07-23T16:41:11+00:00,2017-07-23T16:41:11+00:00,2021-10-02T17:42:19+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3483/,unknown,unknown,738.0,0.0,archived,True,no,1.0.1,ta-edgerouter-x_101.tgz,unknown,4.x
3484,lightcyber,LightCyber Application for Splunk,2017-03-30T08:07:14+00:00,2017-03-30T08:07:14+00:00,2021-10-02T17:42:18+00:00,app,GNU LGPLv3,unrestricted,False,https://splunkbase.splunk.com/app/3484/,rejected,rejected,153.0,0.0,archived,True,no,1.1,lightcyber-application-for-splunk_11.tgz,unknown,unknown
3464,a313595a-e74d-11e6-b5b0-02f13bdc2585,Splunk UBA RHEL 6.x Software for Bare Metal Installation,2017-10-19T21:59:33+00:00,2017-10-19T21:59:33+00:00,2021-10-02T17:12:40+00:00,app,Splunk Software License Agreement,restricted,False,https://splunkbase.splunk.com/app/3464/,rejected,rejected,,,archived_manually,True,no,4.0,splunk-uba-rhel-6x-software-for-bare-metal-installation_40.tgz,7.0,unknown
3485,TA-lightcyber,Lightcyber Technical Add-on for Splunk,2017-03-30T08:09:04+00:00,2017-03-30T08:09:04+00:00,2021-10-02T17:12:28+00:00,addon,GNU LGPLv3,unrestricted,False,https://splunkbase.splunk.com/app/3485/,rejected,rejected,153.0,0.0,archived,True,no,1.1,lightcyber-technical-add-on-for-splunk_11.tgz,unknown,unknown
3487,SplunkForCAWS,NSS Labs CAWS App For Splunk,2017-11-28T21:53:34+00:00,2017-11-28T21:53:34+00:00,2021-10-02T17:12:27+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3487/,rejected,rejected,201.0,0.0,archived,True,no,1.0.2,nss-labs-caws-app-for-splunk_102.tgz,unknown,4.x
3488,splunk_3d_addon,Splunk 3D Add-on,2017-03-06T18:29:53+00:00,2017-03-06T18:29:53+00:00,2021-10-02T17:12:26+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3488/,rejected,rejected,1039.0,0.0,archived,True,no,0.9.2,splunk-3d-add-on_092.tgz,unknown,unknown
3490,TA-ipconvert,IP Format Conversion Scripted Lookup,2021-01-22T03:08:19+00:00,2021-01-22T03:08:19+00:00,2021-10-02T17:12:25+00:00,addon,MIT,unrestricted,True,https://splunkbase.splunk.com/app/3490/,rejected,rejected,485.0,0.0,live,False,no,0.2.0,ip-format-conversion-scripted-lookup_020.tgz,8.2|8.1|8.0,unknown
3496,TA-CMX,Cisco CMX Add-on for Splunk,2017-04-07T13:53:43+00:00,2017-04-07T13:53:43+00:00,2021-10-02T17:12:23+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3496/,rejected,rejected,425.0,0.0,archived,True,no,1.4,cisco-cmx-add-on-for-splunk_14.tgz,unknown,4.x
3498,TA_Airlock_Digital,TA Airlock Digital Add-On for Splunk,2017-12-05T11:39:47+00:00,2017-12-05T11:39:47+00:00,2021-10-02T17:12:22+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3498/,rejected,rejected,240.0,0.0,archived_manually,True,no,1.1.0,ta-airlock-digital-add-on-for-splunk_110.tgz,7.1|7.0,unknown
3508,TA-Send_to_HEC,TA-Send_to_HEC,2017-03-05T16:45:44+00:00,2017-03-05T16:45:44+00:00,2021-10-02T17:12:19+00:00,addon,MIT/X11 License,unrestricted,False,https://splunkbase.splunk.com/app/3508/,rejected,rejected,344.0,0.0,archived,True,no,1.0.0,ta-send_to_hec_100.tgz,unknown,unknown
3509,TA-Shodan-WorkflowActions,Shodan Workflow Actions for Splunk,2017-03-07T00:14:10+00:00,2017-03-07T00:14:10+00:00,2021-10-02T16:42:26+00:00,app,MIT License,unrestricted,False,https://splunkbase.splunk.com/app/3509/,rejected,rejected,323.0,0.0,archived,True,no,0.1.0,shodan-workflow-actions-for-splunk_010.tgz,unknown,unknown
3512,AWAIRAddonforSplunk,AWAIR Add-on for Splunk,2017-03-08T16:47:00+00:00,2017-03-08T16:47:00+00:00,2021-10-02T16:42:25+00:00,addon,Attribution-NonCommercial-ShareAlike 4.0 International,unrestricted,False,https://splunkbase.splunk.com/app/3512/,rejected,rejected,117.0,0.0,archived,True,no,1.0.0,awair-add-on-for-splunk_100.tgz,unknown,unknown
3515,BluVector,BluVector App for Splunk,2019-09-13T15:51:26+00:00,2019-09-13T15:51:26+00:00,2021-10-02T16:42:24+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3515/,rejected,rejected,257.0,0.0,live,False,no,3.6.0,bluvector-app-for-splunk_360.tgz,7.3|7.2|7.1|7.0,unknown
3518,ENVOYAddonforSplunk,ENVOY Passport Add-on for Splunk,2017-03-11T01:02:27+00:00,2017-03-11T01:02:27+00:00,2021-10-02T16:42:23+00:00,addon,Attribution-NonCommercial-ShareAlike 4.0 International,unrestricted,False,https://splunkbase.splunk.com/app/3518/,rejected,rejected,134.0,0.0,archived,True,no,1.0.0,envoy-passport-add-on-for-splunk_100.tgz,unknown,unknown
3519,TA-SyncKVStore,TA-SyncKVStore,2017-03-16T22:15:26+00:00,2017-03-16T22:15:26+00:00,2021-10-02T16:42:22+00:00,addon,MIT/X11 License,unrestricted,False,https://splunkbase.splunk.com/app/3519/,rejected,rejected,432.0,0.0,archived,True,no,1.0.2,ta-synckvstore_102.tgz,unknown,unknown
3543,SA-FarsightSentryManager,Farsight Sentry Manager for Splunk,2017-04-07T17:59:35+00:00,2017-04-07T17:59:35+00:00,2021-10-02T16:42:18+00:00,app,Apache 2.0,unrestricted,False,https://splunkbase.splunk.com/app/3543/,rejected,rejected,144.0,0.0,archived_manually,True,no,1.0.1,farsight-sentry-manager-for-splunk_101.tgz,7.3|7.2|7.1|7.0,unknown
3550,ataportal_app,Critical Start Security Operations Add-on,2020-04-14T17:59:09+00:00,2020-04-14T17:59:09+00:00,2021-10-02T16:12:28+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3550/,rejected,rejected,760.0,0.0,live,False,no,1.0.3,critical-start-security-operations-add-on_103.tgz,8.2|8.1|8.0|7.3|7.2|7.1|7.0,4.x|3.x
3551,KaminarioK2,Kaminario K2 App for Splunk Enterprise,2017-04-27T08:02:57+00:00,2017-04-27T08:02:57+00:00,2021-10-02T16:12:27+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3551/,rejected,rejected,117.0,0.0,archived,True,no,1.0,kaminario-k2-app-for-splunk-enterprise_10.tgz,unknown,unknown
3554,splunk_TA_vmware_beta,Splunk Addon for VMware Beta,2017-04-20T17:29:49+00:00,2017-04-20T17:29:49+00:00,2021-10-02T16:12:26+00:00,addon,Splunk Software License Agreement,restricted,False,https://splunkbase.splunk.com/app/3554/,rejected,rejected,117.0,0.0,archived_manually,True,no,3.4.0,splunk-addon-for-vmware-beta_340.tgz,unknown,unknown
3555,splunk_app_vmware_beta,Splunk App for VMware Beta,2017-04-20T17:53:09+00:00,2017-04-20T17:53:09+00:00,2021-10-02T16:12:25+00:00,app,Splunk Software License Agreement,restricted,False,https://splunkbase.splunk.com/app/3555/,rejected,rejected,116.0,0.0,archived_manually,True,no,3.4.0,splunk-app-for-vmware-beta_340.tgz,unknown,unknown
3565,reposify,Reposify,2017-04-27T18:14:54+00:00,2017-04-27T18:14:54+00:00,2021-10-02T16:12:24+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3565/,rejected,rejected,172.0,0.0,archived,True,no,1.0.1,reposify_101.tgz,unknown,unknown
3566,login_pi,Login PI,2017-04-26T05:59:35+00:00,2017-04-26T05:59:35+00:00,2021-10-02T16:12:23+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3566/,rejected,rejected,145.0,0.0,archived,True,no,1.1,login-pi_11.tgz,unknown,unknown
3567,TA-Salesforce_Reports,Salesforce Reports,2017-07-06T05:56:47+00:00,2017-07-06T05:56:47+00:00,2021-10-02T16:12:22+00:00,addon,MIT License,unrestricted,False,https://splunkbase.splunk.com/app/3567/,rejected,rejected,425.0,0.0,archived,True,no,1.0.4,salesforce-reports_104.tgz,unknown,unknown
3580,engagedthreat,Engaged Threat,2017-05-13T19:16:52+00:00,2017-05-13T19:16:52+00:00,2021-10-02T15:42:25+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3580/,rejected,rejected,211.0,0.0,archived,True,no,1.1,engaged-threat_11.tgz,unknown,unknown
3582,TA-4DimWhetherApp,4DimWhetherAPP,2017-05-11T11:30:54+00:00,2017-05-11T11:30:54+00:00,2021-10-02T15:42:24+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3582/,rejected,rejected,119.0,0.0,archived,True,no,1.0.0,4dimwhetherapp_100.tgz,unknown,unknown
3592,qadium_expander,Expanse Edge Expander Technical Add-on,2017-10-26T04:23:26+00:00,2017-10-26T04:23:26+00:00,2021-10-02T15:42:23+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3592/,rejected,rejected,442.0,0.0,archived_manually,True,no,1.3.1,expanse-edge-expander-technical-add-on_131.tgz,7.0,4.x|3.x
3595,5017a8fe-418f-11e7-b393-02f13bdc2585,Splunk UBA Content Updates,2020-02-12T20:46:33+00:00,2020-02-12T20:46:33+00:00,2021-10-02T15:42:22+00:00,app,End User License Agreement,restricted,False,https://splunkbase.splunk.com/app/3595/,rejected,rejected,,,live,False,no,5.0.2,splunk-uba-content-updates_502.tgz,8.2|8.1|8.0|7.3|7.2,4.x
3596,netcool_custom_modular_alert,SNMP Splunk MA App for Netcool,2019-04-04T17:34:21+00:00,2019-04-04T17:34:21+00:00,2021-10-02T15:42:21+00:00,app,Splunk Software License Agreement,unrestricted,False,https://splunkbase.splunk.com/app/3596/,rejected,rejected,1031.0,0.0,live,False,no,3.0,snmp-splunk-ma-app-for-netcool_30.tgz,7.2|7.1|7.0,unknown
3604,TA-themediatrust,The Media Trust Add-On for Splunk,2017-11-21T21:37:58+00:00,2017-11-21T21:37:58+00:00,2021-10-02T15:42:19+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3604/,rejected,rejected,320.0,0.0,archived,True,no,1.9,the-media-trust-add-on-for-splunk_19.tgz,unknown,4.x
